,id,timestamp,seq_number,ignition,ignition_filled,odometer_m,pos,fuel_%,prev_pos,current_lat,current_lon,prev_lat,prev_lon,current_loc,prev_loc,gps_distance,prev_od,od_distance,prev_timestamp,timediff,prev_fill_ignition,new_trip
10,334457,2024-01-01 10:15:09,1,1,1,13.75,"(53.589539,-7.411685)",,"(53.598515,-7.400262)",53.589539,-7.411685,53.598515,-7.400262,"(53.589539, -7.411685)","(53.598515, -7.400262)",1253.02213201861,12.5,1250.0,2024-01-01 10:14:21,48.0,1.0,0
11,334457,2024-01-01 10:16:08,1,1,1,15.0,"(53.580562,-7.423108)",,"(53.589539,-7.411685)",53.580562,-7.423108,53.589539,-7.411685,"(53.580562, -7.423108)","(53.589539, -7.411685)",1253.2064242869344,13.75,1250.0,2024-01-01 10:15:09,59.0,1.0,0
12,334457,2024-01-01 10:18:01,1,1,1,16.25,"(53.571586,-7.434531)",,"(53.580562,-7.423108)",53.571586,-7.434531,53.580562,-7.423108,"(53.571586, -7.434531)","(53.580562, -7.423108)",1253.2132590634685,15.0,1250.0,2024-01-01 10:16:08,113.0,1.0,0
13,334457,2024-01-01 10:18:39,1,1,1,17.5,"(53.562609,-7.445954)",,"(53.571586,-7.434531)",53.562609,-7.445954,53.571586,-7.434531,"(53.562609, -7.445954)","(53.571586, -7.434531)",1253.397540804419,16.25,1250.0,2024-01-01 10:18:01,38.0,1.0,0
14,334457,2024-01-01 10:21:02,1,1,1,18.75,"(53.553632,-7.457377)",,"(53.562609,-7.445954)",53.553632,-7.457377,53.562609,-7.445954,"(53.553632, -7.457377)","(53.562609, -7.445954)",1253.493107025101,17.5,1250.0,2024-01-01 10:18:39,143.0,1.0,0
15,334457,2024-01-01 10:22:17,1,1,1,20.0,"(53.544656,-7.468801)",,"(53.553632,-7.457377)",53.544656,-7.468801,53.553632,-7.457377,"(53.544656, -7.468801)","(53.553632, -7.457377)",1253.5400052935051,18.75,1250.0,2024-01-01 10:21:02,75.0,1.0,0
16,334457,2024-01-01 10:23:33,1,1,1,21.25,"(53.535679,-7.480224)",,"(53.544656,-7.468801)",53.535679,-7.480224,53.544656,-7.468801,"(53.535679, -7.480224)","(53.544656, -7.468801)",1253.6842340462424,20.0,1250.0,2024-01-01 10:22:17,76.0,1.0,0
17,334457,2024-01-01 10:23:43,1,1,1,22.5,"(53.526702,-7.491647)",,"(53.535679,-7.480224)",53.526702,-7.491647,53.535679,-7.480224,"(53.526702, -7.491647)","(53.535679, -7.480224)",1253.7798054750797,21.25,1250.0,2024-01-01 10:23:33,10.0,1.0,0
18,334457,2024-01-01 10:24:05,1,1,1,23.75,"(53.517726,-7.50307)",,"(53.526702,-7.491647)",53.517726,-7.50307,53.526702,-7.491647,"(53.517726, -7.50307)","(53.526702, -7.491647)",1253.7866928789151,22.5,1250.0,2024-01-01 10:23:43,22.0,1.0,0
19,334457,2024-01-01 10:25:22,1,1,1,1.25,"(53.508749,-7.514493)",,"(53.517726,-7.50307)",53.508749,-7.514493,53.517726,-7.50307,"(53.508749, -7.514493)","(53.517726, -7.50307)",1253.9709428238748,23.75,-22500.0,2024-01-01 10:24:05,77.0,1.0,0
20,334457,2024-01-01 10:25:53,1,1,1,26.25,"(53.499773,-7.525916)",,"(53.508749,-7.514493)",53.499773,-7.525916,53.508749,-7.514493,"(53.499773, -7.525916)","(53.508749, -7.514493)",1253.9778476843221,1.25,25000.0,2024-01-01 10:25:22,31.0,1.0,0
21,334457,2024-01-01 10:26:13,1,1,1,27.5,"(53.490796,-7.537339)",,"(53.499773,-7.525916)",53.490796,-7.537339,53.499773,-7.525916,"(53.490796, -7.537339)","(53.499773, -7.525916)",1254.1620869591077,26.25,1250.0,2024-01-01 10:25:53,20.0,1.0,0
22,334457,2024-01-01 10:27:22,1,1,1,28.75,"(253.481819,-207.548762)",,"(53.490796,-7.537339)",253.481819,-207.548762,53.490796,-7.537339,"(253.481819, -207.548762)","(53.490796, -7.537339)",,27.5,1250.0,2024-01-01 10:26:13,69.0,1.0,0
23,334457,2024-01-01 10:27:39,1,1,1,30.0,"(53.472843,-7.560185)",,"(253.481819,-207.548762)",53.472843,-7.560185,253.481819,-207.548762,"(53.472843, -7.560185)","(253.481819, -207.548762)",,28.75,1250.0,2024-01-01 10:27:22,17.0,1.0,0
24,334457,2024-01-01 10:29:34,1,1,1,31.25,"(53.463866,-7.571608)",,"(53.472843,-7.560185)",53.463866,-7.571608,53.472843,-7.560185,"(53.463866, -7.571608)","(53.472843, -7.560185)",1254.4488210401787,30.0,1250.0,2024-01-01 10:27:39,115.0,1.0,0
25,334457,2024-01-01 10:30:05,1,1,1,32.5,"(53.45489,-7.583032)",,"(53.463866,-7.571608)",53.45489,-7.583032,53.463866,-7.571608,"(53.45489, -7.583032)","(53.463866, -7.571608)",1254.495945369889,31.25,1250.0,2024-01-01 10:29:34,31.0,1.0,0
26,334457,2024-01-01 10:31:55,1,1,1,33.75,"(53.445913,-7.594455)",,"(53.45489,-7.583032)",53.445913,-7.594455,53.45489,-7.583032,"(53.445913, -7.594455)","(53.45489, -7.583032)",1254.6399817984689,32.5,1250.0,2024-01-01 10:30:05,110.0,1.0,0
27,334457,2024-01-01 10:33:02,1,1,1,35.0,"(53.436936,-7.605878)",80.0,"(53.445913,-7.594455)",53.436936,-7.605878,53.445913,-7.594455,"(53.436936, -7.605878)","(53.445913, -7.594455)",1254.7355699481327,33.75,1250.0,2024-01-01 10:31:55,67.0,1.0,0
28,334457,2024-01-01 10:34:13,1,1,1,36.25,"(53.42796,-7.617301)",,"(53.436936,-7.605878)",53.42796,-7.617301,53.436936,-7.605878,"(53.42796, -7.617301)","(53.436936, -7.605878)",1254.7425442045876,35.0,1250.0,2024-01-01 10:33:02,71.0,1.0,0
29,334457,2024-01-01 10:36:00,1,1,1,37.5,"(53.418983,-7.628724)",,"(53.42796,-7.617301)",53.418983,-7.628724,53.42796,-7.617301,"(53.418983, -7.628724)","(53.42796, -7.617301)",1254.9267404448435,36.25,1250.0,2024-01-01 10:34:13,107.0,1.0,0
30,334457,2024-01-01 10:37:46,1,1,1,38.75,"(53.410006,-7.640147)",,"(53.418983,-7.628724)",53.410006,-7.640147,53.418983,-7.628724,"(53.410006, -7.640147)","(53.418983, -7.628724)",1255.0223334196912,37.5,1250.0,2024-01-01 10:36:00,106.0,1.0,0
31,334457,2024-01-01 10:40:10,1,1,1,40.0,"(53.40103,-7.65157)",,"(53.410006,-7.640147)",53.40103,-7.65157,53.410006,-7.640147,"(53.40103, -7.65157)","(53.410006, -7.640147)",1255.0293335232786,38.75,1250.0,2024-01-01 10:37:46,144.0,1.0,0
32,334457,2024-01-01 10:41:06,1,1,1,41.25,"(53.392053,-7.662993)",,"(53.40103,-7.65157)",53.392053,-7.662993,53.40103,-7.65157,"(53.392053, -7.662993)","(53.40103, -7.65157)",1255.2135134777743,40.0,1250.0,2024-01-01 10:40:10,56.0,1.0,0
33,334457,2024-01-01 10:42:33,1,1,1,42.5,"(53.383077,-7.674416)",,"(53.392053,-7.662993)",53.383077,-7.674416,53.392053,-7.662993,"(53.383077, -7.674416)","(53.392053, -7.662993)",1255.2205307572474,41.25,1250.0,2024-01-01 10:41:06,87.0,1.0,0
34,334457,2024-01-01 10:44:53,1,1,1,43.75,"(53.3741,-7.685839)",,"(53.383077,-7.674416)",53.3741,-7.685839,53.383077,-7.674416,"(53.3741, -7.685839)","(53.383077, -7.674416)",1255.4046998122685,42.5,1250.0,2024-01-01 10:42:33,140.0,1.0,0
35,334457,2024-01-01 10:46:00,1,1,1,45.0,"(53.365123,-7.697262)",,"(53.3741,-7.685839)",53.365123,-7.697262,53.3741,-7.685839,"(53.365123, -7.697262)","(53.3741, -7.685839)",1255.5003006325785,43.75,1250.0,2024-01-01 10:44:53,67.0,1.0,0
36,334457,2024-01-01 10:46:51,1,1,1,46.25,"(53.356147,-7.708686)",,"(53.365123,-7.697262)",53.356147,-7.708686,53.365123,-7.697262,"(53.356147, -7.708686)","(53.365123, -7.697262)",1255.5476723208055,45.0,1250.0,2024-01-01 10:46:00,51.0,1.0,0
37,334457,2024-01-01 10:47:54,1,1,1,47.5,"(53.34717,-7.720109)",,"(53.356147,-7.708686)",53.34717,-7.720109,53.356147,-7.708686,"(53.34717, -7.720109)","(53.356147, -7.708686)",1255.6914962359592,46.25,1250.0,2024-01-01 10:46:51,63.0,1.0,0
38,334457,2024-01-01 10:49:45,1,1,1,48.75,"(53.338193,-7.731532)",,"(53.34717,-7.720109)",53.338193,-7.731532,53.34717,-7.720109,"(53.338193, -7.731532)","(53.34717, -7.720109)",1255.7871016452798,47.5,1250.0,2024-01-01 10:47:54,111.0,1.0,0
39,334457,2024-01-01 10:50:53,1,1,1,50.0,"(53.329217,-7.742955)",,"(53.338193,-7.731532)",53.329217,-7.742955,53.338193,-7.731532,"(53.329217, -7.742955)","(53.338193, -7.731532)",1255.7941701995273,48.75,1250.0,2024-01-01 10:49:45,68.0,1.0,0
40,334457,2024-01-01 10:52:53,1,1,1,51.25,"(53.32024,-7.754378)",,"(53.329217,-7.742955)",53.32024,-7.754378,53.329217,-7.742955,"(53.32024, -7.754378)","(53.329217, -7.742955)",1255.978306338386,50.0,1250.0,2024-01-01 10:50:53,120.0,1.0,0
41,334457,2024-01-01 10:54:52,1,1,1,52.5,"(53.311264,-7.765801)",,"(53.32024,-7.754378)",53.311264,-7.765801,53.32024,-7.754378,"(53.311264, -7.765801)","(53.32024, -7.754378)",1255.9853918973517,51.25,1250.0,2024-01-01 10:52:53,119.0,1.0,0
42,334457,2024-01-01 10:55:50,1,1,1,53.75,"(53.302287,-7.777224)",,"(53.311264,-7.765801)",53.302287,-7.777224,53.311264,-7.765801,"(53.302287, -7.777224)","(53.311264, -7.765801)",1256.1695169957147,52.5,1250.0,2024-01-01 10:54:52,58.0,1.0,0
43,334457,2024-01-01 10:56:15,1,1,1,55.0,"(53.29331,-7.788647)",,"(53.302287,-7.777224)",53.29331,-7.788647,53.302287,-7.777224,"(53.29331, -7.788647)","(53.302287, -7.777224)",1256.2651298612334,53.75,1250.0,2024-01-01 10:55:50,25.0,1.0,0
44,334457,2024-01-01 10:57:48,1,1,1,56.25,"(53.284334,-7.80007)",,"(53.29331,-7.788647)",53.284334,-7.80007,53.29331,-7.788647,"(53.284334, -7.80007)","(53.29331, -7.788647)",1256.2722408464342,55.0,1250.0,2024-01-01 10:56:15,93.0,1.0,0
45,334457,2024-01-01 10:59:01,1,1,1,57.5,"(53.275357,-7.811494)",,"(53.284334,-7.80007)",53.275357,-7.811494,53.284334,-7.80007,"(53.275357, -7.811494)","(53.284334, -7.80007)",1256.4968000764704,56.25,1250.0,2024-01-01 10:57:48,73.0,1.0,0
46,334457,2024-01-01 10:59:32,1,1,1,58.75,"(53.26638,-7.822917)",,"(53.275357,-7.811494)",53.26638,-7.822917,53.275357,-7.811494,"(53.26638, -7.822917)","(53.275357, -7.811494)",1256.5519665348795,57.5,1250.0,2024-01-01 10:59:01,31.0,1.0,0
47,334457,2024-01-01 11:01:14,1,1,1,60.0,"(53.257404,-7.83434)",,"(53.26638,-7.822917)",53.257404,-7.83434,53.26638,-7.822917,"(53.257404, -7.83434)","(53.26638, -7.822917)",1256.559102854766,58.75,1250.0,2024-01-01 10:59:32,102.0,1.0,0
48,334457,2024-01-01 11:02:45,1,1,1,61.25,"(53.248427,-7.845763)",,"(53.257404,-7.83434)",53.248427,-7.845763,53.257404,-7.83434,"(53.248427, -7.845763)","(53.257404, -7.83434)",1256.7431946114464,60.0,1250.0,2024-01-01 11:01:14,91.0,1.0,0
49,334457,2024-01-01 11:04:44,1,1,1,62.5,"(53.239451,-7.857186)",,"(53.248427,-7.845763)",53.239451,-7.857186,53.248427,-7.845763,"(53.239451, -7.857186)","(53.248427, -7.845763)",1256.7503477648834,61.25,1250.0,2024-01-01 11:02:45,119.0,1.0,0
50,334457,2024-01-01 11:05:35,1,1,1,63.75,"(53.230474,-7.868609)",,"(53.239451,-7.857186)",53.230474,-7.868609,53.239451,-7.857186,"(53.230474, -7.868609)","(53.239451, -7.857186)",1256.934428338292,62.5,1250.0,2024-01-01 11:04:44,51.0,1.0,0
51,334457,2024-01-01 11:06:40,1,1,1,65.0,"(53.221497,-7.880032)",,"(53.230474,-7.868609)",53.221497,-7.880032,53.230474,-7.868609,"(53.221497, -7.880032)","(53.230474, -7.868609)",1257.0300526225403,63.75,1250.0,2024-01-01 11:05:35,65.0,1.0,0
52,334457,2024-01-01 11:07:50,1,1,1,66.25,"(53.212521,-7.891455)",,"(53.221497,-7.880032)",53.212521,-7.891455,53.221497,-7.880032,"(53.212521, -7.891455)","(53.221497, -7.880032)",1257.0372309458216,65.0,1250.0,2024-01-01 11:06:40,70.0,1.0,0
53,334457,2024-01-01 11:10:20,1,1,1,67.5,"(53.203544,-7.902878)",,"(53.212521,-7.891455)",53.203544,-7.902878,53.212521,-7.891455,"(53.203544, -7.902878)","(53.212521, -7.891455)",1257.2212946782026,66.25,1250.0,2024-01-01 11:07:50,150.0,1.0,0
54,334457,2024-01-01 11:10:38,1,1,1,68.75,"(53.194568,-7.914301)",,"(53.203544,-7.902878)",53.194568,-7.914301,53.203544,-7.902878,"(53.194568, -7.914301)","(53.203544, -7.902878)",1257.2284897300915,67.5,1250.0,2024-01-01 11:10:20,18.0,1.0,0
55,334457,2024-01-01 11:13:07,1,1,1,70.0,"(253.185591,-207.925725)",,"(53.194568,-7.914301)",253.185591,-207.925725,53.194568,-7.914301,"(253.185591, -207.925725)","(53.194568, -7.914301)",,68.75,1250.0,2024-01-01 11:10:38,149.0,1.0,0
56,334457,2024-01-01 11:14:14,1,1,1,71.25,"(53.176614,-7.937148)",,"(253.185591,-207.925725)",53.176614,-7.937148,253.185591,-207.925725,"(53.176614, -7.937148)","(253.185591, -207.925725)",,70.0,1250.0,2024-01-01 11:13:07,67.0,1.0,0
57,334457,2024-01-01 11:16:39,1,1,1,72.5,"(53.167638,-7.948571)",,"(53.176614,-7.937148)",53.167638,-7.948571,53.176614,-7.937148,"(53.167638, -7.948571)","(53.176614, -7.937148)",1257.515393354081,71.25,1250.0,2024-01-01 11:14:14,145.0,1.0,0
58,334457,2024-01-01 11:19:02,1,1,1,73.75,"(53.158661,-7.959994)",,"(53.167638,-7.948571)",53.158661,-7.959994,53.167638,-7.948571,"(53.158661, -7.959994)","(53.167638, -7.948571)",1257.699428838857,72.5,1250.0,2024-01-01 11:16:39,143.0,1.0,0
59,334457,2024-01-01 11:21:18,1,1,1,75.0,"(53.149684,-7.971417)",60.0,"(53.158661,-7.959994)",53.149684,-7.971417,53.158661,-7.959994,"(53.149684, -7.971417)","(53.158661, -7.959994)",1257.795063917853,73.75,1250.0,2024-01-01 11:19:02,136.0,1.0,0
60,334457,2024-01-01 11:21:57,1,1,1,76.25,"(53.140708,-7.98284)",,"(53.149684,-7.971417)",53.140708,-7.98284,53.149684,-7.971417,"(53.140708, -7.98284)","(53.149684, -7.971417)",1257.8023088938662,75.0,1250.0,2024-01-01 11:21:18,39.0,1.0,0
61,334457,2024-01-01 11:24:03,1,1,1,77.5,"(53.131731,-7.994263)",,"(53.140708,-7.98284)",53.131731,-7.994263,53.140708,-7.98284,"(53.131731, -7.994263)","(53.140708, -7.98284)",1257.9863273269937,76.25,1250.0,2024-01-01 11:21:57,126.0,1.0,0
62,334457,2024-01-01 11:25:32,1,1,1,78.75,"(53.122755,-8.005686)",,"(53.131731,-7.994263)",53.122755,-8.005686,53.131731,-7.994263,"(53.122755, -8.005686)","(53.131731, -7.994263)",1257.9935888601074,77.5,1250.0,2024-01-01 11:24:03,89.0,1.0,0
63,334457,2024-01-01 11:26:10,1,1,1,80.0,"(53.113778,-8.017109)",,"(53.122755,-8.005686)",53.113778,-8.017109,53.122755,-8.005686,"(53.113778, -8.017109)","(53.122755, -8.005686)",1258.1775958799913,78.75,1250.0,2024-01-01 11:25:32,38.0,1.0,0
64,334457,2024-01-01 11:27:49,1,1,1,81.25,"(53.104801,-8.028532)",,"(53.113778,-8.017109)",53.104801,-8.028532,53.113778,-8.017109,"(53.104801, -8.028532)","(53.113778, -8.017109)",1258.2732373882234,80.0,1250.0,2024-01-01 11:26:10,99.0,1.0,0
65,334457,2024-01-01 11:29:52,1,1,1,82.5,"(53.095825,-8.039955)",,"(53.104801,-8.028532)",53.095825,-8.039955,53.104801,-8.028532,"(53.095825, -8.039955)","(53.104801, -8.028532)",1258.280523672793,81.25,1250.0,2024-01-01 11:27:49,123.0,1.0,0
66,334457,2024-01-01 11:30:08,1,1,1,83.75,"(53.086848,-8.051379)",,"(53.095825,-8.039955)",53.086848,-8.051379,53.095825,-8.039955,"(53.086848, -8.051379)","(53.095825, -8.039955)",1258.5052554671797,82.5,1250.0,2024-01-01 11:29:52,16.0,1.0,0
67,334457,2024-01-01 11:30:39,1,1,1,85.0,"(53.077871,-8.062802)",,"(53.086848,-8.051379)",53.077871,-8.062802,53.086848,-8.051379,"(53.077871, -8.062802)","(53.086848, -8.051379)",1258.5601587582491,83.75,1250.0,2024-01-01 11:30:08,31.0,1.0,0
68,334457,2024-01-01 11:30:56,1,1,1,86.25,"(53.068895,-8.074225)",,"(53.077871,-8.062802)",53.068895,-8.074225,53.077871,-8.062802,"(53.068895, -8.074225)","(53.077871, -8.062802)",1258.567469701673,85.0,1250.0,2024-01-01 11:30:39,17.0,1.0,0
69,334457,2024-01-01 11:31:26,1,1,1,87.5,"(53.059918,-8.085648)",,"(53.068895,-8.074225)",53.059918,-8.085648,53.068895,-8.074225,"(53.059918, -8.085648)","(53.068895, -8.074225)",1258.7514422726085,86.25,1250.0,2024-01-01 11:30:56,30.0,1.0,0
70,334457,2024-01-01 11:33:00,1,1,1,88.75,"(53.050942,-8.097071)",,"(53.059918,-8.085648)",53.050942,-8.097071,53.059918,-8.085648,"(53.050942, -8.097071)","(53.059918, -8.085648)",1258.7587696023322,87.5,1250.0,2024-01-01 11:31:26,94.0,1.0,0
71,334457,2024-01-01 11:34:16,1,1,1,90.0,"(53.041965,-8.108494)",,"(53.050942,-8.097071)",53.041965,-8.108494,53.050942,-8.097071,"(53.041965, -8.108494)","(53.050942, -8.097071)",1258.9427306218581,88.75,1250.0,2024-01-01 11:33:00,76.0,1.0,0
72,334457,2024-01-01 11:36:23,1,1,1,91.25,"(53.032988,-8.119917)",,"(53.041965,-8.108494)",53.032988,-8.119917,53.041965,-8.108494,"(53.032988, -8.119917)","(53.041965, -8.108494)",1259.038381910606,90.0,1250.0,2024-01-01 11:34:16,127.0,1.0,0
73,334457,2024-01-01 11:37:19,1,1,1,92.5,"(53.024012,-8.13134)",,"(53.032988,-8.119917)",53.024012,-8.13134,53.032988,-8.119917,"(53.024012, -8.13134)","(53.032988, -8.119917)",1259.0457337382477,91.25,1250.0,2024-01-01 11:36:23,56.0,1.0,0
74,334457,2024-01-01 11:38:08,1,1,1,93.75,"(53.015035,-8.142763)",,"(53.024012,-8.13134)",53.015035,-8.142763,53.024012,-8.13134,"(53.015035, -8.142763)","(53.024012, -8.13134)",1259.2296773618948,92.5,1250.0,2024-01-01 11:37:19,49.0,1.0,0
75,334457,2024-01-01 11:39:40,1,1,1,95.0,"(53.006059,-8.154186)",,"(53.015035,-8.142763)",53.006059,-8.154186,53.015035,-8.142763,"(53.006059, -8.154186)","(53.015035, -8.142763)",1259.237045467363,93.75,1250.0,2024-01-01 11:38:08,92.0,1.0,0
76,334457,2024-01-01 11:41:58,1,1,1,96.25,"(52.997082,-8.16561)",,"(53.006059,-8.154186)",52.997082,-8.16561,53.006059,-8.154186,"(52.997082, -8.16561)","(53.006059, -8.154186)",1259.4618579775258,95.0,1250.0,2024-01-01 11:39:40,138.0,1.0,0
77,334457,2024-01-01 11:43:54,1,1,1,97.5,"(52.988105,-8.177033)",,"(52.997082,-8.16561)",52.988105,-8.177033,52.997082,-8.16561,"(52.988105, -8.177033)","(52.997082, -8.16561)",1259.5166345380228,96.25,1250.0,2024-01-01 11:41:58,116.0,1.0,0
78,334457,2024-01-01 11:46:07,1,1,1,98.75,"(52.979129,-8.188456)",,"(52.988105,-8.177033)",52.979129,-8.188456,52.988105,-8.177033,"(52.979129, -8.188456)","(52.988105, -8.177033)",1259.52402698012,97.5,1250.0,2024-01-01 11:43:54,133.0,1.0,0
79,334457,2024-01-01 11:48:07,1,1,1,100.0,"(52.970152,-8.199879)",,"(52.979129,-8.188456)",52.970152,-8.199879,52.979129,-8.188456,"(52.970152, -8.199879)","(52.979129, -8.188456)",1259.7079414377965,98.75,1250.0,2024-01-01 11:46:07,120.0,1.0,0
80,334457,2024-01-01 11:48:50,1,1,1,101.25,"(52.961175,-8.211302)",,"(52.970152,-8.199879)",52.961175,-8.211302,52.970152,-8.199879,"(52.961175, -8.211302)","(52.970152, -8.199879)",1259.8036018877376,100.0,1250.0,2024-01-01 11:48:07,43.0,1.0,0
81,334457,2024-01-01 11:50:50,1,1,1,102.5,"(52.952199,-8.222725)",,"(52.961175,-8.211302)",52.952199,-8.222725,52.961175,-8.211302,"(52.952199, -8.222725)","(52.961175, -8.211302)",1259.8110185710307,101.25,1250.0,2024-01-01 11:48:50,120.0,1.0,0
82,334457,2024-01-01 11:52:59,1,1,1,103.75,"(52.943222,-8.234148)",,"(52.952199,-8.222725)",52.943222,-8.234148,52.952199,-8.222725,"(52.943222, -8.234148)","(52.952199, -8.222725)",1259.9949154239998,102.5,1250.0,2024-01-01 11:50:50,129.0,1.0,0
83,334457,2024-01-01 11:55:14,1,1,1,105.0,"(52.934246,-8.245571)",,"(52.943222,-8.234148)",52.934246,-8.245571,52.943222,-8.234148,"(52.934246, -8.245571)","(52.943222, -8.234148)",1260.0023482175177,103.75,1250.0,2024-01-01 11:52:59,135.0,1.0,0
84,334457,2024-01-01 11:57:34,1,1,1,106.25,"(52.925269,-8.256994)",,"(52.934246,-8.245571)",52.925269,-8.256994,52.934246,-8.245571,"(52.925269, -8.256994)","(52.934246, -8.245571)",1260.1862332887786,105.0,1250.0,2024-01-01 11:55:14,140.0,1.0,0
85,334457,2024-01-01 11:57:46,1,1,1,107.5,"(52.916292,-8.268417)",40.0,"(52.925269,-8.256994)",52.916292,-8.268417,52.925269,-8.256994,"(52.916292, -8.268417)","(52.925269, -8.256994)",1260.2818991474574,106.25,1250.0,2024-01-01 11:57:34,12.0,1.0,0
86,334457,2024-01-01 11:59:57,1,1,1,108.75,"(52.907316,-8.279841)",,"(52.916292,-8.268417)",52.907316,-8.279841,52.916292,-8.268417,"(52.907316, -8.279841)","(52.916292, -8.268417)",1260.3303779228409,107.5,1250.0,2024-01-01 11:57:46,131.0,1.0,0
87,334457,2024-01-01 12:01:39,1,1,1,110.0,"(52.898339,-8.291264)",100.0,"(52.907316,-8.279841)",52.898339,-8.291264,52.907316,-8.279841,"(52.898339, -8.291264)","(52.907316, -8.279841)",1260.4732233587843,108.75,1250.0,2024-01-01 11:59:57,102.0,1.0,0
88,334457,2024-01-01 12:03:39,1,1,1,111.25,"(52.889362,-8.302687)",,"(52.898339,-8.291264)",52.889362,-8.302687,52.898339,-8.291264,"(52.889362, -8.302687)","(52.898339, -8.291264)",1260.568892348848,110.0,1250.0,2024-01-01 12:01:39,120.0,1.0,0
89,334457,2024-01-01 12:05:09,1,1,1,112.5,"(52.880386,-8.31411)",,"(52.889362,-8.302687)",52.880386,-8.31411,52.889362,-8.302687,"(52.880386, -8.31411)","(52.889362, -8.302687)",1260.5763732088894,111.25,1250.0,2024-01-01 12:03:39,90.0,1.0,0
90,334457,2024-01-01 12:07:30,1,1,1,113.75,"(52.871409,-8.325533)",,"(52.880386,-8.31411)",52.871409,-8.325533,52.880386,-8.31411,"(52.871409, -8.325533)","(52.880386, -8.31411)",1260.7602227304264,112.5,1250.0,2024-01-01 12:05:09,141.0,1.0,0
91,334457,2024-01-01 12:09:16,1,1,1,115.0,"(52.862433,-8.336956)",,"(52.871409,-8.325533)",52.862433,-8.336956,52.871409,-8.325533,"(52.862433, -8.336956)","(52.871409, -8.325533)",1260.7677195292015,113.75,1250.0,2024-01-01 12:07:30,106.0,1.0,0
92,334457,2024-01-01 12:09:56,1,1,1,116.25,"(52.853456,-8.348379)",,"(52.862433,-8.336956)",52.853456,-8.348379,52.862433,-8.336956,"(52.853456, -8.348379)","(52.862433, -8.336956)",1260.9515571319423,115.0,1250.0,2024-01-01 12:09:16,40.0,1.0,0
93,334457,2024-01-01 12:11:49,1,1,1,117.5,"(52.844479,-8.359802)",,"(52.853456,-8.348379)",52.844479,-8.359802,52.853456,-8.348379,"(52.844479, -8.359802)","(52.853456, -8.348379)",1261.047231142985,116.25,1250.0,2024-01-01 12:09:56,113.0,1.0,0
